1.038205,-0.067508,0.641919,0.685069,0.174468,-0.153904,0.214597,0.309221,0.141971,-0.058919,0.000155,0.000158,0.000153,0.000154,0.000274,0.0007470000000000001,0.00026,0.000133,0.000255,6.3
1.238973,0.372388,0.186668,0.013148,0.57021,0.466013,0.324086,0.088099,0.106782,-0.053066,0.000248,0.000232,0.000144,0.000116,0.000114,0.000108,0.00012,0.000168,0.000116,4.3
0.8789130000000001,0.421518,0.396404,0.160013,0.22609,0.361157,1.138635,-0.253454,-0.353021,0.799793,6.999999999999999e-05,2.2e-05,1.2e-05,5e-06,1.1e-05,2.2e-05,1.2e-05,2.5e-05,1.7e-05,4.4
1.616439,0.047293,0.614659,-0.204358,0.23165,0.477513,0.2111,-0.027706,0.13845,-0.016602,0.000819,0.000871,0.001567,0.000809,0.000717,0.000735,0.001183,0.002175,0.001164,5.3
-0.880498,-0.058891,0.928022,0.887767,0.582421,-0.229396,-0.229746,0.257037,0.396921,0.295856,1.9e-05,2.2e-05,6.7e-05,9.3e-05,4.6e-05,3.5e-05,3.7e-05,3.7e-05,2.6e-05,6.9
1.964452,0.662592,0.159898,0.533308,0.136264,-0.012877,0.473752,0.302409,-0.312972,-0.026275,0.000157,0.00046,0.000172,0.000156,0.000124,0.000286,0.000309,0.000237,0.000588,6.5
1.06783,0.631068,0.454491,0.387684,0.447212,0.39126,0.267132,0.117037,-0.07793899999999999,0.025814,0.000727,0.000348,0.000394,0.000585,0.000548,0.00035,0.000336,0.000332,0.00027,5.9
2.044341,-0.187906,1.321011,-0.378871,0.217149,-0.150124,0.04242,0.038279,0.092891,0.212744,0.000141,0.000247,0.000126,0.000405,0.000177,6.600000000000001e-05,8.2e-05,0.000225,0.00017,5
1.247071,-0.46088,0.274561,-0.252693,0.105979,-0.129362,-0.238838,-0.162949,-0.065914,-0.082298,2.9e-05,2.9e-05,5.5e-05,3.6e-05,7.8e-05,4.1e-05,8.6e-05,3.8e-05,2.8e-05,5.7
-0.283313,-0.228897,-0.681315,-0.686401,-0.775178,-0.822497,-0.619598,0.060865,0.014386,-0.181301,1.6e-05,1.4e-05,9.1e-05,6.600000000000001e-05,2e-05,6e-05,3.2e-05,0.000121,9.399999999999999e-05,4.8
1.874761,-1.125625,0.294562,0.230918,-0.363077,0.7329329999999999,-0.498949,0.33743,-0.00504,-0.128754,0.00013,6.2e-05,7.499999999999999e-05,3.8e-05,9.6e-05,0.000165,7.1e-05,0.000122,7.9e-05,3.5
0.054103,-0.120919,0.658378,0.050349,0.028521,-0.399048,-0.08222500000000001,0.219803,0.227037,0.12309,0.000187,0.000268,0.000541,0.00018,0.000196,0.000151,0.000394,0.000527,0.000167,6.6
1.404992,1.22155,0.694396,0.888581,0.973209,0.75196,0.170431,-0.34959,0.398573,0.233072,0.000108,0.000236,9.399999999999999e-05,0.000217,0.00024,5.8e-05,3.6e-05,9.000000000000001e-05,0.000306,5.9
2.542944,0.36933,0.26113,-0.304531,-0.326079,-0.08515399999999999,-0.239653,0.081286,0.546067,0.171382,0.000201,0.000115,8.000000000000001e-05,0.000121,9.399999999999999e-05,0.000176,0.000124,0.000138,5.8e-05,6.5
1.531335,0.145209,0.730841,0.647031,0.429447,0.6000760000000001,0.379912,0.481288,0.362005,0.427376,6.8e-05,8.899999999999999e-05,4.7e-05,6.3e-05,2.7e-05,2.3e-05,2.8e-05,9.500000000000001e-05,0.000355,5.8
1.001625,1.098562,0.831055,0.279906,0.38792,0.196374,0.066687,0.24359,0.293453,-0.000356,4.7e-05,4.5e-05,4.1e-05,0.000122,0.000145,8.4e-05,9.399999999999999e-05,5.5e-05,3.5e-05,5
0.892881,0.572711,1.05888,1.109061,0.5203719999999999,0.205449,-0.098604,-0.62999,0.239673,0.254526,0.000273,0.000149,0.000197,0.000342,0.001207,0.000384,0.000471,0.000148,0.000181,5.6
0.658595,-0.370916,-0.221245,-0.209797,-0.770219,-0.005239,-0.07885200000000001,0.277375,0.074943,-0.113773,0.000412,0.000275,0.000404,0.000172,0.0001,0.000142,0.000278,0.0004929999999999999,0.000282,2.8
0.862449,0.089536,0.172715,0.272641,-0.116175,-0.089742,-0.222148,-0.003006,-0.10951,-0.014454,8e-06,6e-06,8e-06,1.5e-05,1e-05,6e-06,9e-06,8e-06,8e-06,5.7
1.076167,0.594181,0.284693,0.288915,-0.282671,-0.04637,0.36747,0.30279,0.102183,-0.416158,0.000216,7.8e-05,0.000128,7.8e-05,8.500000000000001e-05,0.000182,0.0001,0.00027,0.000138,5.5
0.755811,0.594445,0.612163,0.243202,0.287059,0.117053,0.496031,-0.040921,-0.005433,0.092749,0.00016,0.000337,0.000157,0.000155,9.3e-05,0.000106,0.000253,0.000155,0.000248,7.1
0.712344,0.128474,0.714052,0.22308,0.360585,0.163536,0.059719,0.254458,0.380449,0.15759,8.3e-05,8.000000000000001e-05,9.399999999999999e-05,0.000158,0.000106,0.000138,0.00026,0.000506,0.0005240000000000001,4.4
0.919121,0.087854,-0.143892,-0.750259,-0.241997,-0.20258,0.86076,0.308778,0.062834,0.108052,8.2e-05,2.3e-05,3.6e-05,0.000164,5e-05,7.499999999999999e-05,4.6e-05,0.000306,0.000173,6.8
-0.671053,0.196564,1.502743,0.524568,-0.55241,-0.721087,0.349235,0.597956,0.054874,-0.242937,0.000277,9.8e-05,4.2e-05,0.000118,0.0006400000000000001,0.001591,0.00063,0.000113,9.399999999999999e-05,2.9
0.6065970000000001,0.021147,0.236012,-0.231261,0.528377,0.379199,0.058863,0.047625,-0.061926,0.375433,0.000331,0.000158,0.000153,6.4e-05,5.9e-05,6e-05,5.9e-05,8.000000000000001e-05,7.499999999999999e-05,7.1
1.47318,-0.028562,0.65422,0.519261,-0.746495,-0.144189,0.621065,0.118895,0.156584,-0.170327,6.4e-05,2.7e-05,8.000000000000001e-05,0.000117,0.00015,0.000105,6.8e-05,0.000118,9.7e-05,5.4
0.109209,-0.929003,0.2969,0.291425,0.652869,0.117808,-0.185786,-0.389529,0.200735,0.285152,0.000407,0.000106,0.000123,0.000144,6.499999999999999e-05,0.000112,7.3e-05,0.000102,7.2e-05,4.8
1.894191,0.275951,0.882848,0.686066,0.612305,0.286014,-0.088883,-0.238886,0.0832,-0.349008,0.000136,5.2e-05,8.3e-05,9.3e-05,0.000445,0.000754,0.000308,0.000173,6.3e-05,4.9
0.872841,0.246595,0.417388,0.260407,0.592876,1.01019,0.166608,0.16529,0.123704,-0.180443,5.4e-05,3.4e-05,1.9e-05,2.7e-05,5.3e-05,6.3e-05,2.7e-05,2.5e-05,2.4e-05,6
1.131835,-0.168975,-0.080525,0.317849,0.284729,-0.030124,-0.240254,-0.154758,0.329562,-0.0009479999999999999,0.000238,0.000281,0.000405,0.000398,0.000316,0.000166,0.000228,0.000197,0.000257,4.3
0.06723,0.06930600000000001,-0.09288299999999999,0.173067,0.141372,0.334351,-0.032433,-0.380919,-0.747374,-0.08572399999999999,9.2e-05,8.500000000000001e-05,9.3e-05,4.5e-05,1.1e-05,1.2e-05,0.000152,0.000601,0.000126,4
1.473511,0.132187,-0.06421499999999999,0.954546,0.350108,-0.326263,0.080043,0.244775,0.091568,0.357279,7.3e-05,2.8e-05,1.4e-05,3.4e-05,2.9e-05,3.5e-05,2.2e-05,2.7e-05,1.9e-05,4.7
1.847847,0.127248,0.945748,0.066664,0.390919,0.230922,0.274568,-0.030488,0.110181,-0.002421,1.4e-05,2.9e-05,1.1e-05,2.4e-05,1.7e-05,7e-06,1.6e-05,1.1e-05,3.9e-05,4.3
1.597643,1.105703,0.301286,0.676449,0.177106,-0.075669,-0.446239,-0.259092,-0.218162,0.305829,0.000204,0.000255,0.000305,0.000401,0.000262,0.000385,0.000588,0.000247,0.000121,4.6
0.932496,-0.126681,0.014669,0.082912,0.491004,0.14825,0.212196,0.345436,-0.013747,0.142417,0.00026,9.8e-05,0.000111,8.6e-05,8.6e-05,0.000203,7.7e-05,9.3e-05,4.9e-05,5.9
1.601937,-0.30366,0.8022629999999999,-0.115337,0.358203,-0.242007,-0.042908,0.122031,0.141313,0.102848,0.00087,0.001214,0.000967,0.001434,0.001279,0.002212,0.001831,0.000845,0.000922,4.5
2.255032,-1.146385,0.334805,0.086963,-0.159476,-0.893845,0.906409,-0.677897,-0.000495,0.051062,3.3e-05,2.8e-05,5e-05,5.6e-05,4.7e-05,6.999999999999999e-05,6.8e-05,5.3e-05,4.8e-05,6.3
-0.359328,-0.286278,0.382487,0.032126,0.146126,0.022511,-0.170168,0.243784,0.13302,0.032827,8.1e-05,0.000144,0.000386,0.000187,0.000304,0.000283,0.000455,0.000418,0.000274,5.4
0.749196,-0.587211,0.39912,0.138772,0.329757,0.092059,0.249032,-0.036925,0.32931,0.310803,5.1e-05,0.000132,0.000286,0.000103,0.00021,0.000103,0.000245,0.000112,0.00011,5.3
0.98874,-0.560773,0.528543,0.037903,0.42056,0.198394,0.108044,-0.047352,-0.208135,0.017471,2.9e-05,0.000122,0.000283,4.7e-05,4.9e-05,2.6e-05,0.000108,6.499999999999999e-05,3.5e-05,6
2.60586,0.444878,-0.305687,0.253656,0.342023,0.489329,0.240252,0.187115,-0.305697,-0.541148,0.000142,2.5e-05,2.8e-05,3.4e-05,0.000164,5.3e-05,7.1e-05,0.00019,5.7e-05,4.7
0.178493,-0.100704,0.302473,0.016762,0.035602,0.202309,0.167112,-0.132428,0.107629,0.238345,0.000441,0.000264,0.000131,0.000104,0.000145,0.000114,0.000223,0.000107,8.3e-05,6.2
1.90961,-1.060168,0.49212,0.016689,0.181413,-0.528898,-1.195742,-0.439127,-0.348785,-0.357213,1.4e-05,7e-06,3.4e-05,3.2e-05,6e-06,5e-06,2e-06,5e-06,1.3e-05,4.4
1.833528,0.368813,0.294463,0.006455,-0.046802,0.309326,0.192208,0.114678,0.101364,0.229223,0.000192,0.000222,0.00016,0.000179,0.000216,0.00021,0.000518,0.000709,0.002236,4.3
0.315297,-0.346252,0.392858,-0.393475,0.635193,0.549053,-0.062693,-0.201797,-0.069582,-0.346041,9.3e-05,0.00021,7.1e-05,6.499999999999999e-05,0.000212,7.2e-05,0.000118,8.1e-05,7.1e-05,5.7
1.300596,-0.748462,0.507371,-0.361623,0.550861,-0.470433,0.417914,0.08384999999999999,0.228136,-0.023775,0.000188,0.000144,0.00019,0.00018,0.000258,0.000181,0.000186,0.000253,0.000168,7
0.382941,0.784551,0.31077,0.475082,0.152416,-0.856584,-0.158288,-0.495399,-0.107385,-0.025274,3.2e-05,4.1e-05,5.2e-05,9.1e-05,2.7e-05,3.2e-05,3.3e-05,1.5e-05,1.8e-05,4
1.035123,-0.697479,0.139756,-0.353199,0.524033,0.300181,0.153282,0.236984,-0.083146,-0.324717,8.1e-05,7.9e-05,9.7e-05,0.000129,0.000212,0.00018,0.000149,0.000229,0.000144,6.2
1.159198,-0.486841,0.526289,0.160129,0.287881,0.632186,0.556604,0.662883,-0.666664,-0.336174,5.4e-05,9.3e-05,5.3e-05,9.399999999999999e-05,0.000133,8.1e-05,6.7e-05,6.4e-05,9.7e-05,4.2
1.30199,0.029852,0.589517,0.804509,0.4603,-0.277313,-0.008793,0.470979,-0.052381,0.128373,3e-06,6e-06,3e-06,4e-06,7e-06,2.5e-05,5e-06,2e-06,7e-06,5
0.060706,0.57353,0.155105,0.7574070000000001,-0.354455,0.320078,-0.177385,-0.055584,0.501311,0.343488,3.7e-05,3e-05,7.9e-05,0.00016,0.000214,4.7e-05,5.9e-05,0.00012,3.9e-05,4.8
0.718332,0.199258,0.273843,0.467429,0.555989,0.12707,-0.069131,-0.020248,0.534498,-0.08221199999999999,0.0006089999999999999,0.000349,0.000474,0.000428,0.000374,0.000487,0.000401,0.000485,0.000361,4.4
0.965245,0.462576,0.597042,-0.014718,0.498214,0.189877,0.06633699999999999,-0.196529,0.06543,-0.32424,1.7e-05,2.3e-05,1.7e-05,1.1e-05,9e-06,9e-06,1.2e-05,1.2e-05,1.4e-05,3.5
0.758843,-0.250683,-0.103235,-0.194362,-0.874539,0.833672,0.5518150000000001,-1.180596,-1.205329,-0.440378,0.000116,4.1e-05,0.000119,2.5e-05,8e-06,7e-06,2.7e-05,0.000152,9.6e-05,3.7
-0.120416,-0.081696,0.496961,-0.144956,0.322983,-0.017883,0.075765,0.07318,-0.052968,0.136267,0.000252,0.000254,0.000152,0.00012,0.000106,0.000102,0.000115,0.000208,0.000108,5.3
1.90832,-0.873502,0.693225,-0.15044,0.637529,0.443379,-0.115891,-0.232515,0.570027,-0.7088680000000001,0.000827,0.000539,0.000571,0.000722,0.00038,0.000311,0.000596,0.001355,0.000521,2.6
0.366075,-0.462723,0.768144,-0.296929,-0.102853,0.239441,0.097021,0.790185,-0.058006,0.149337,0.000428,0.000133,0.000116,7.7e-05,0.000172,0.000346,0.000135,0.000146,0.000149,4.6
0.664799,-0.408288,0.035595,-0.30627,0.353229,0.656251,0.386022,-0.124556,-0.296172,-0.314008,3.8e-05,6.4e-05,4.8e-05,4.3e-05,0.000102,0.000111,0.000123,5.4e-05,6.499999999999999e-05,5.8
0.454368,0.946943,0.409387,0.013713,-0.124739,-0.076349,-0.202107,-0.131964,-0.098785,-0.182081,3.6e-05,1.7e-05,1.3e-05,2.4e-05,2.8e-05,4.3e-05,1.6e-05,1.3e-05,2.3e-05,6.9
0.925588,0.482096,0.328346,0.029019,-0.037861,0.157349,-0.123537,-0.109173,-0.041539,0.049402,0.000431,0.001018,0.000373,0.000263,0.000262,0.00066,0.000268,0.000275,0.000509,7
2.528962,-1.200987,0.164872,-0.52607,-0.144857,-0.61546,-0.723602,-0.165171,0.02143,-0.076088,0.000372,0.000346,0.000232,0.000166,0.0002,0.000332,0.000259,0.000152,0.00013,5
2.523406,-0.871376,0.291773,0.5747679999999999,0.28547,-0.40159,0.089459,0.137458,-0.063593,-0.100688,0.000258,9.7e-05,2.2e-05,2.4e-05,6.499999999999999e-05,0.000159,6.1e-05,0.000253,0.000222,4
0.902412,1.323153,1.42597,1.007138,0.422655,-0.585156,0.154966,0.474003,0.07900600000000001,0.022033,3.1e-05,5e-06,7e-06,1e-05,8e-06,4e-05,2.9e-05,7e-06,9e-06,4.4
3.475754,0.057271,0.717172,0.76961,-0.59923,-0.547697,-1.855121,-0.482382,-0.262192,-0.389759,2.6e-05,5.7e-05,6e-05,2.5e-05,2.4e-05,1.5e-05,2.5e-05,3e-05,8e-06,2.4
2.573634,0.145666,0.205829,-0.943485,0.409531,-0.08922099999999999,0.883948,0.328638,-0.087962,0.092779,2.7e-05,8e-06,1.8e-05,5.9e-05,1.6e-05,1.1e-05,1.5e-05,5.9e-05,1.4e-05,5.5
1.355904,-0.006144,0.158334,0.817838,-0.031349,0.242789,-0.735255,-0.275402,-0.188165,-0.209599,4.8e-05,5.4e-05,2.4e-05,2.5e-05,1.5e-05,1.3e-05,4.4e-05,1.6e-05,8e-06,3.4
1.952155,1.243706,1.155829,0.687049,0.304643,0.469031,-0.325823,-0.427307,0.578079,1.069964,0.000326,7.6e-05,0.000129,4.6e-05,6.3e-05,0.000191,5.3e-05,3.5e-05,3.8e-05,4.7
1.343915,0.169787,0.0237,0.507646,0.538685,0.109946,0.223634,0.185142,0.214435,-0.112278,0.000207,8.2e-05,0.000105,5.2e-05,8.000000000000001e-05,0.000145,6.499999999999999e-05,0.000133,5.2e-05,5.9
2.011283,-0.544578,0.6437929999999999,-0.528968,0.204422,-0.278936,0.128076,0.188752,0.215474,0.480633,0.000257,0.000148,0.000154,0.000304,0.000167,0.000336,0.000142,0.00014,9.8e-05,5.6
1.485664,0.775162,-0.174125,-0.16714,-0.168824,-0.276289,0.298092,-0.063904,-0.035522,-0.163805,0.000183,0.000123,0.000124,0.000125,0.000102,0.000132,0.000131,0.000131,0.000125,6.6
1.721411,0.158956,1.165373,-0.249992,0.21914,-0.154478,0.037292,-0.005888,0.177586,-0.06947200000000001,2.1e-05,6e-06,1.6e-05,2.5e-05,7e-06,1.2e-05,8e-06,3e-05,2.4e-05,3.7
1.040849,0.26994,0.5471200000000001,0.401068,0.20103,-0.1303,0.018848,0.095461,0.325052,0.286758,0.00082,0.000386,0.000517,0.000208,0.000264,0.000616,0.000264,0.000364,0.000317,6
1.209552,-0.169559,0.329391,0.115574,0.542137,-0.185182,0.608013,-0.48062,0.329384,-0.559259,7.499999999999999e-05,6.999999999999999e-05,6.600000000000001e-05,7.4e-05,6.499999999999999e-05,6.999999999999999e-05,7.3e-05,8.500000000000001e-05,0.000128,4.7
2.385986,-1.012792,0.288534,-0.571669,-0.30963,-0.575192,-0.375,-0.240269,-0.736766,-0.492934,0.000138,0.000371,5.4e-05,5e-06,6e-06,7.499999999999999e-05,0.000358,5.6e-05,4.4e-05,3.9
2.202621,0.763301,0.238497,-0.524552,0.237473,-0.06848700000000001,0.129735,0.481291,0.990592,0.397498,5e-06,5e-06,2e-06,8e-06,5e-06,2.4e-05,1e-05,9e-06,3e-05,2.4
0.964635,0.303263,0.287844,0.249952,0.124738,0.063655,0.294031,0.264578,0.14781,-0.182758,0.00119,0.001193,0.00062,0.000878,0.000514,0.000743,0.00088,0.0014,0.001577,2.8
1.568283,0.035602,1.080835,0.331571,0.565205,0.183205,0.312507,0.424838,0.247422,0.239978,0.000322,0.000279,0.000254,0.000177,0.000304,0.00013,0.000146,0.000146,0.000223,6.4
2.140564,-0.014581,0.700831,-0.346525,0.175378,-0.424233,0.141955,0.05151,0.356708,0.499208,0.000309,0.00031,0.000194,0.000288,0.000354,0.000629,0.00028,0.000195,0.000204,5
1.204867,-0.145048,0.384168,0.599568,0.344,0.603321,0.148368,0.167933,0.305379,-0.08853,0.000431,0.000276,0.000322,0.000441,0.000479,0.000676,0.000678,0.00059,0.000535,3.3
-0.156047,-0.848795,0.116281,-1.03702,-0.496948,-0.587962,-0.619514,-0.492102,-0.300905,-0.406557,1e-06,1e-06,1e-06,3e-06,2e-06,4e-06,3e-06,5e-06,3e-06,2.6
-0.250089,-1.940581,0.106801,0.955444,1.658727,0.387052,-0.644612,-0.414484,-0.014821,-0.227205,0.000236,4.4e-05,1.6e-05,0.000102,2.2e-05,1.8e-05,6e-06,1.8e-05,3.9e-05,3.6
2.172702,-1.034319,-0.478724,0.534152,0.217984,0.813184,0.272623,-0.157438,0.704641,0.062093,1.9e-05,1e-05,2.3e-05,2e-05,1.2e-05,2.1e-05,2.7e-05,4e-05,4.1e-05,3.4
0.565748,0.308857,0.428569,0.136956,0.324908,-0.053805,0.383227,-0.468006,-0.5847869999999999,-0.619993,0.000222,9.000000000000001e-05,4.4e-05,3.4e-05,3.3e-05,9.000000000000001e-05,3.9e-05,4.9e-05,0.000125,5.0909
1.774709,-0.992223,-0.358435,-1.643445,0.349934,1.651976,1.937234,0.267497,-1.039712,-0.102352,3.4e-05,0.000207,3e-05,1.2e-05,1.3e-05,3.4e-05,1.1e-05,1e-05,3e-05,2.9
0.731827,-0.338875,0.513854,0.209884,0.222193,-0.162296,-0.240079,-0.438043,-0.117708,-0.036781,0.000125,0.000284,0.000181,0.000182,0.00019,0.000168,0.000302,0.000226,0.000171,4.2
0.097193,-0.564936,-0.211097,0.130608,0.043924,-0.250062,-0.281849,-0.061393,-0.004933,-0.286302,0.000195,0.000222,0.000326,0.000168,0.000199,0.000184,0.000177,0.000112,0.000158,4.4
1.09317,0.189562,0.785045,0.056366,0.247923,0.204632,0.043257,0.615032,0.407036,0.304948,0.000145,0.000323,0.000186,0.000451,0.000195,0.000162,8.2e-05,9.2e-05,0.000151,5
1.799094,-0.346958,-0.063847,-0.408996,0.008222999999999999,0.17887,-0.004564,-0.003325,0.17551,-0.108939,3.8e-05,3.2e-05,3.2e-05,2.5e-05,1e-05,4.4e-05,9e-06,1.1e-05,2e-05,4.7
0.337391,-0.18821,-0.012097,-0.109028,0.363585,1.305846,0.537272,0.361066,0.332963,0.090933,0.000149,9.2e-05,1.8e-05,2e-05,3.8e-05,0.000106,3.5e-05,0.000117,0.000206,3.7
1.604606,-0.516019,0.010919,0.085657,-0.453123,0.209812,0.004495,-0.143374,-0.281515,0.140031,1.5e-05,2.5e-05,1.3e-05,2.3e-05,2.5e-05,5.1e-05,1.3e-05,1.5e-05,6.2e-05,4.4
0.619219,0.436966,0.322179,0.206546,-0.043031,0.072334,0.376159,0.437434,0.210113,0.123549,0.000146,0.000186,0.000215,0.000286,0.000249,0.00024,0.000113,0.000128,0.000275,6.2
1.165713,0.706705,-0.188509,0.005156,0.149897,0.155824,0.186172,0.113377,0.225558,-0.052595,0.000118,0.000292,0.000136,0.000206,0.000223,0.000138,0.0001,8.500000000000001e-05,0.000104,5.9
0.8139690000000001,0.043673,-0.054387,-0.093412,0.09077499999999999,0.093532,0.194554,0.239159,0.370329,0.402527,0.000547,0.000424,0.000869,0.000419,0.000647,0.000409,0.000661,0.000813,0.000382,6.4
0.093432,0.754834,0.181875,-0.051128,-0.369069,0.456979,0.112201,0.274269,-0.357586,-0.084506,0.000102,0.00013,4.5e-05,4e-05,0.000161,0.00025,0.000123,0.00024,0.000185,3.8
1.139293,0.884358,0.428002,0.069815,-0.134167,-0.416161,-0.061424,0.178039,0.058518,0.144145,0.000227,0.000228,0.000314,0.00023,0.000236,0.000253,0.000324,0.001152,0.000472,4.4
0.932265,-0.8354,0.0513,0.16205,0.796565,0.078689,0.315669,-0.194247,-0.05487,-0.111008,2.7e-05,9e-06,2.7e-05,1.1e-05,1e-05,4.9e-05,1.2e-05,2.1e-05,9e-06,4.7
0.713759,-0.376559,0.01957,-0.231643,-0.004854,-0.227581,-0.195544,0.287601,-0.115908,-0.107291,0.000403,0.000198,0.000191,0.000351,0.000361,0.00056,0.000272,0.000245,0.000209,6.2
0.312634,0.270444,0.026014,-0.044078,0.153542,0.169804,-0.407257,0.461429,0.374907,0.393737,5.4e-05,7.2e-05,0.000131,0.000217,0.000165,0.00012,2.2e-05,2.4e-05,3.5e-05,4.3
2.267757,-0.001944,-0.111715,-0.742327,-0.391701,-0.34986,0.138885,-0.323135,-0.264443,0.171443,2.5e-05,9.1e-05,4.1e-05,1e-05,3.3e-05,1.2e-05,4.8e-05,2.7e-05,1.4e-05,2.8
0.9578179999999999,0.092681,-0.055377,0.163192,-0.000255,0.092046,0.102046,0.05031,0.141284,0.099449,0.000394,0.000261,0.000372,0.000515,0.000256,0.000317,0.000292,0.000399,0.000209,5.6
1.688895,-0.015154,0.511161,0.285487,-0.107364,-0.123969,0.603494,-0.201777,0.149208,0.446017,0.000256,0.000112,0.000122,0.000309,0.000673,0.000468,0.00041,0.000249,0.00012,6.1
2.642902,0.223754,0.667625,0.250042,0.449203,0.269415,0.169283,0.128483,0.014618,0.03854,5.2e-05,3.7e-05,3.6e-05,4.2e-05,8.000000000000001e-05,0.000402,0.000127,4.2e-05,0.000112,4.8
1.126216,0.337825,-0.373633,0.42504,0.015942,0.495621,0.549504,-0.488563,-0.201099,-0.241466,3.3e-05,4e-05,3.5e-05,3.2e-05,4.4e-05,4.5e-05,2.5e-05,2.9e-05,4.4e-05,2.6
-1.001733,0.147424,0.942738,-0.199198,0.629704,0.158918,0.08851299999999999,-0.197678,-0.214763,-0.011053,0.000145,7.499999999999999e-05,0.000114,0.000123,0.000151,0.000269,0.000227,0.000144,0.000141,4.8
0.570957,0.119248,0.087116,0.120818,0.360281,0.618501,0.264692,0.503641,0.48388,0.520051,2.6e-05,5.2e-05,6.7e-05,0.000233,5.8e-05,3.4e-05,9.899999999999999e-05,3.8e-05,8.899999999999999e-05,3.7
0.480413,-0.091574,0.031024,0.301073,-1.055245,-0.288582,-0.136695,-0.346634,0.17639,-0.075597,7.8e-05,7.6e-05,0.000237,9.399999999999999e-05,0.000101,5.5e-05,0.000102,0.000111,5.4e-05,5.8182
